รหัสจังหวัด,province_clean,เขต,หมายเลข_clean,party_name_clean,คะแนน,First_digit
30,นครราชสีมา,11,18,พลังสังคมใหม่,26,2
30,นครราชสีมา,11,19,สังคมประชาธิปไตยไทย,50,5
30,นครราชสีมา,11,20,ฟิวชัน,35,3
30,นครราชสีมา,11,21,ไทยรวมพลัง,311,3
30,นครราชสีมา,11,22,ก้าวอิสระ,36,3
30,นครราชสีมา,11,23,ปวงชนไทย,52,5
30,นครราชสีมา,11,24,วินัยไทย,58,5
30,นครราชสีมา,11,25,เพื่อชีวิตใหม่,30,3
30,นครราชสีมา,11,26,คลองไทย,65,6
30,นครราชสีมา,11,27,ประชาธิปัตย์,2134,2
30,นครราชสีมา,11,28,ไทยก้าวหน้า,111,1
30,นครราชสีมา,11,29,ไทยภักดี,328,3
30,นครราชสีมา,11,30,แรงงานสร้างชาติ,138,1
30,นครราชสีมา,11,31,ประชากรไทย,182,1
30,นครราชสีมา,11,32,ครูไทยเพื่อประชาชน,258,2
30,นครราชสีมา,11,33,ประชาชาติ,160,1
30,นครราชสีมา,11,34,สร้างอนาคตไทย,132,1
30,นครราชสีมา,11,35,รักชาติ,100,1
30,นครราชสีมา,11,36,ไทยพร้อม,117,1
30,นครราชสีมา,11,37,ภูมิใจไทย,11494,1
30,นครราชสีมา,11,38,พลังธรรมใหม่,422,4
30,นครราชสีมา,11,39,กรีน,81,8
30,นครราชสีมา,11,40,ไทยธรรม,80,8
30,นครราชสีมา,11,41,แผ่นดินธรรม,31,3
30,นครราชสีมา,11,42,กล้าธรรม,239,2
30,นครราชสีมา,11,43,พลังประชารัฐ,143,1
30,นครราชสีมา,11,44,โอกาสใหม่,74,7
30,นครราชสีมา,11,45,เป็นธรรม,106,1
30,นครราชสีมา,11,46,ประชาชน,20978,2
30,นครราชสีมา,11,47,ประชาไทย,138,1
30,นครราชสีมา,11,48,ไทยสร้างไทย,369,3
30,นครราชสีมา,11,49,ไทยก้าวใหม่,170,1
30,นครราชสีมา,11,50,ประชาอาสาชาติ,9,9
30,นครราชสีมา,11,51,พร้อม,46,4
30,นครราชสีมา,11,52,เครือข่ายชาวนาแห่งประเทศไทย,12,1
30,นครราชสีมา,11,53,ไทยภักดีธรรม,7,7
30,นครราชสีมา,11,54,ความหวังใหม่,38,3
30,นครราชสีมา,11,55,ไทยรวมไทย,19,1
30,นครราชสีมา,11,56,เพื่อบ้านเมือง,44,4
30,นครราชสีมา,11,57,พลังไทยรักชาติ,105,1
30,นครราชสีมา,11,58,รักษ์ธรรม,N/A,
30,นครราชสีมา,11,59,รวมพลัง,N/A,
30,นครราชสีมา,11,60,สัมมาธิปไตย,N/A,
30,นครราชสีมา,12,1,ไทยทรัพย์ทวี,363,3
30,นครราชสีมา,12,2,เพื่อชาติไทย,1907,1
30,นครราชสีมา,12,3,ใหม่,2817,2
30,นครราชสีมา,12,4,มิติใหม่,278,2
30,นครราชสีมา,12,5,รวมใจไทย,668,6
30,นครราชสีมา,12,6,รวมไทยสร้างชาติ,1753,1
30,นครราชสีมา,12,7,พลวัต,897,8
30,นครราชสีมา,12,8,ประชาธิปไตยใหม่,458,4
30,นครราชสีมา,12,9,เพื่อไทย,17486,1
30,นครราชสีมา,12,10,ทางเลือกใหม่,480,4
30,นครราชสีมา,12,11,เศรษฐกิจ,4900,4
30,นครราชสีมา,12,12,เสรีรวมไทย,388,3
30,นครราชสีมา,12,13,รวมพลังประชาชน,593,5
30,นครราชสีมา,12,14,ท้องที่ไทย,86,8
30,นครราชสีมา,12,15,อนาคตไทย,225,2
30,นครราชสีมา,12,16,พลังเพื่อไทย,228,2
30,นครราชสีมา,12,17,ไทยชนะ,177,1
30,นครราชสีมา,12,18,พลังสังคมใหม่,36,3
30,นครราชสีมา,12,19,สังคมประชาธิปไตยไทย,31,3
30,นครราชสีมา,12,20,ฟิวชัน,25,2
30,นครราชสีมา,12,21,ไทยรวมพลัง,79,7
30,นครราชสีมา,12,22,ก้าวอิสระ,46,4
30,นครราชสีมา,12,23,ปวงชนไทย,58,5
30,นครราชสีมา,12,24,วินัยไทย,84,8
30,นครราชสีมา,12,25,เพื่อชีวิตใหม่,36,3
30,นครราชสีมา,12,26,คลองไทย,112,1
30,นครราชสีมา,12,27,ประชาธิปัตย์,2491,2
30,นครราชสีมา,12,28,ไทยก้าวหน้า,124,1
30,นครราชสีมา,12,29,ไทยภักดี,546,5
30,นครราชสีมา,12,30,แรงงานสร้างชาติ,129,1
30,นครราชสีมา,12,31,ประชากรไทย,190,1
30,นครราชสีมา,12,32,ครูไทยเพื่อประชาชน,223,2
30,นครราชสีมา,12,33,ประชาชาติ,166,1
30,นครราชสีมา,12,34,สร้างอนาคตไทย,116,1
30,นครราชสีมา,12,35,รักชาติ,156,1
30,นครราชสีมา,12,36,ไทยพร้อม,212,2
30,นครราชสีมา,12,37,ภูมิใจไทย,15416,1
30,นครราชสีมา,12,38,พลังธรรมใหม่,277,2
30,นครราชสีมา,12,39,กรีน,77,7
30,นครราชสีมา,12,40,ไทยธรรม,89,8
30,นครราชสีมา,12,41,แผ่นดินธรรม,35,3
30,นครราชสีมา,12,42,กล้าธรรม,206,2
30,นครราชสีมา,12,43,พลังประชารัฐ,195,1
30,นครราชสีมา,12,44,โอกาสใหม่,5018,5
30,นครราชสีมา,12,45,เป็นธรรม,92,9
30,นครราชสีมา,12,46,ประชาชน,24403,2
30,นครราชสีมา,12,47,ประชาไทย,162,1
30,นครราชสีมา,12,48,ไทยสร้างไทย,394,3
30,นครราชสีมา,12,49,ไทยก้าวใหม่,214,2
30,นครราชสีมา,12,50,ประชาอาสาชาติ,10,1
30,นครราชสีมา,12,51,พร้อม,47,4
30,นครราชสีมา,12,52,เครือข่ายชาวนาแห่งประเทศไทย,11,1
30,นครราชสีมา,12,53,ไทยภักดีธรรม,16,1
30,นครราชสีมา,12,54,ความหวังใหม่,47,4
30,นครราชสีมา,12,55,ไทยรวมไทย,38,3
30,นครราชสีมา,12,56,เพื่อบ้านเมือง,36,3
30,นครราชสีมา,12,57,พลังไทยรักชาติ,83,8
30,นครราชสีมา,12,58,รักษ์ธรรม,N/A,
30,นครราชสีมา,12,59,รวมพลัง,N/A,
30,นครราชสีมา,12,60,สัมมาธิปไตย,N/A,
30,นครราชสีมา,13,1,ไทยทรัพย์ทวี,511,5
30,นครราชสีมา,13,2,เพื่อชาติไทย,1275,1
30,นครราชสีมา,13,3,ใหม่,267,2
30,นครราชสีมา,13,4,มิติใหม่,296,2
30,นครราชสีมา,13,5,รวมใจไทย,2235,2
30,นครราชสีมา,13,6,รวมไทยสร้างชาติ,2241,2
30,นครราชสีมา,13,7,พลวัต,341,3
30,นครราชสีมา,13,8,ประชาธิปไตยใหม่,468,4
30,นครราชสีมา,13,9,เพื่อไทย,16963,1
30,นครราชสีมา,13,10,ทางเลือกใหม่,387,3
30,นครราชสีมา,13,11,เศรษฐกิจ,4030,4
30,นครราชสีมา,13,12,เสรีรวมไทย,296,2
30,นครราชสีมา,13,13,รวมพลังประชาชน,606,6
30,นครราชสีมา,13,14,ท้องที่ไทย,52,5
30,นครราชสีมา,13,15,อนาคตไทย,97,9
30,นครราชสีมา,13,16,พลังเพื่อไทย,260,2
30,นครราชสีมา,13,17,ไทยชนะ,177,1
30,นครราชสีมา,13,18,พลังสังคมใหม่,35,3
30,นครราชสีมา,13,19,สังคมประชาธิปไตยไทย,45,4
30,นครราชสีมา,13,20,ฟิวชัน,39,3
